OMIM:300489	Spinal Muscular Atrophy, Distal, X-Linked 3	Dsmax	SMAX3	SPINAL MUSCULAR ATROPHY, DISTAL, X-LINKED 3; SMAX3	Spinal Muscular Atrophy, Distal, X-Linked Recessive
OMIM:300491	Epilepsy, X-Linked, with Variable Learning Disabilities and Behavior Disorders	EPILEPSY, X-LINKED, WITH VARIABLE LEARNING DISABILITIES AND BEHAVIOR DISORDERS
OMIM:300494	Asperger Syndrome, X-Linked, Susceptibility To, 1	ASPERGER SYNDROME, X-LINKED, SUSCEPTIBILITY TO, 1; ASPGX1	ASPGX1
OMIM:300495	Mental Retardation, X-Linked	AUTISM, SUSCEPTIBILITY TO, X-LINKED 2; AUTSX2	AUTSX2	Mental Retardation, X-Linked
OMIM:300496	Autism, Susceptibility To, X-Linked 3	AUTISM, SUSCEPTIBILITY TO, X-LINKED 3; AUTSX3	AUTSX3
OMIM:300497	Asperger Syndrome, X-Linked, Susceptibility To, 2	ASPERGER SYNDROME, X-LINKED, SUSCEPTIBILITY TO, 2; ASPGX2	ASPGX2
OMIM:300498	Mental Retardation, X-Linked 45	MENTAL RETARDATION, X-LINKED 45; MRX45	MRX45
OMIM:300500	Ocular Albinism type 1	ALBINISM, OCULAR, TYPE I; OA1	Nettleship-Falls Type Ocular Albinism	OA1
OMIM:300504	Mental Retardation, X-Linked 52	MENTAL RETARDATION, X-LINKED 52; MRX52	MRX52
OMIM:300505	Mental Retardation, X-Linked 84	MENTAL RETARDATION, X-LINKED 84; MRX84	MRX84
OMIM:300509	Dyslexia, Susceptibility To, 9	DYSLEXIA, SUSCEPTIBILITY TO, 9; DYX9	DYX9
OMIM:300510	Ovarian Dysgenesis 2	ODG2	OVARIAN DYSGENESIS 2; ODG2	Ovarian Dysgenesis, Hypergonadotropic, X-Linked	Ovarian Failure, Hypergonadotropic, Due to Ovarian Dysgenesis	Premature Ovarian Failure 4
OMIM:300511	Premature Ovarian Failure 2a	POF2A	PREMATURE OVARIAN FAILURE 2A; POF2A
OMIM:300514	Fanconi Anemia, Complementation Group B	FANCB	FANCONI ANEMIA, COMPLEMENTATION GROUP B; FANCB	Facb	Fanconi Pancytopenia, Type 2
OMIM:300518	Mental Retardation, X-Linked 82	MENTAL RETARDATION, X-LINKED 82; MRX82	MRX82
OMIM:300519	Martin-Probst Deafness-Mental Retardation Syndrome	MENTAL RETARDATION, X-LINKED, SYNDROMIC, MARTIN-PROBST TYPE; MRXSMP	MRXSMP	Martin-Probst Deafness-Mental Retardation Syndrome
OMIM:300523	Allan-Herndon-Dudley syndrome	AHDS	ALLAN-HERNDON SYNDROME	ALLAN-HERNDON-DUDLEY SYNDROME; AHDS	Allan-Herndon Syndrome	Mental Retardation and Muscular Atrophy	Mental Retardation, X-Linked, With Hypotonia	Monocarboxylate Transporter 8 Deficiency	T3 Resistance	Triiodothyronine Resistance
OMIM:300534	Mental Retardation, X-Linked, Syndromic, Jarid1c-Related	MENTAL RETARDATION, X-LINKED, SYNDROMIC, CLAES-JENSEN TYPE; MRXSCJ	MRXSCJ	Mental Retardation, X-Linked, Syndromic, Jarid1C-Related
OMIM:300537	Heterotopia, Periventricular, Ehlers-Danlos Variant	HETEROTOPIA, PERIVENTRICULAR, EHLERS-DANLOS VARIANT	Periventricular Nodular Heterotopia 4
OMIM:300539	Nephrogenic syndrome of inappropriate antidiuresis	NEPHROGENIC SYNDROME OF INAPPROPRIATE ANTIDIURESIS; NSIAD	NSIAD
OMIM:300551	Mental Retardation, X-Linked 78	MENTAL RETARDATION, X-LINKED 78; MRX78	MRX78
OMIM:300554	Familial Hypophosphatemic Rickets	HYPOPHOSPHATEMIC RICKETS, X-LINKED RECESSIVE
OMIM:300555	Dent Disease 2	DENT DISEASE 2
OMIM:300557	Parkinson Disease 12	PARK12	PARKINSON DISEASE 12; PARK12	Parkinson Disease, X-Linked
OMIM:300558	Mental Retardation, X-Linked 30	MENTAL RETARDATION, X-LINKED 30; MRX30	MRX30	Mental Retardation, X-Linked 47
OMIM:300559	Glycogen Storage Disease, Type IXD	GLYCOGEN STORAGE DISEASE, TYPE IXd; GSD9D	GSD9D	Gsd Ixd	Muscle Glycogenosis, X-Linked	Muscle Phosphorylase Kinase Deficiency
OMIM:300577	Mental Retardation, X-Linked 91	MENTAL RETARDATION, X-LINKED 91; MRX91	MRX91
OMIM:300578	Chromosome Xp11.3 Deletion Syndrome	CHROMOSOME Xp11.3 DELETION SYNDROME	Mental Retardation, X-Linked, With Retinitis Pigmentosa
OMIM:300580	Myopathy, Congenital, With Fiber-Type Disproportion, X-Linked	CFTDX	MYOPATHY, CONGENITAL, WITH FIBER-TYPE DISPROPORTION, X-LINKED; CFTDX
OMIM:300581	Fg Syndrome 5	FG SYNDROME 5; FGS5	FGS5
OMIM:300582	Short Stature, Idiopathic, X-Linked	ISS	SHORT STATURE, IDIOPATHIC, X-LINKED; ISS
OMIM:300584	Immunodeficiency without anhidrotic ectodermal dysplasia	IMMUNODEFICIENCY WITHOUT ANHIDROTIC ECTODERMAL DYSPLASIA	Immunodeficiency, Isolated	Immunodeficiency, Pure
OMIM:300589	Nystagmus 5, Congenital, X-Linked	NYS5	NYSTAGMUS 5, CONGENITAL, X-LINKED; NYS5
OMIM:300590	Cornelia De Lange Syndrome 2	CDLS2	CORNELIA DE LANGE SYNDROME 2; CDLS2	Cdls, X-Linked	Cornelia De Lange Syndrome, X-Linked
OMIM:300600	Aland Island eye disease	AIED	ALAND ISLAND EYE DISEASE; AIED	FORSIUS-ERIKSSON TYPE OCULAR ALBINISM	Forsius-Eriksson Type Ocular Albinism	Forsius-Eriksson syndrome
OMIM:300602	Clark-Baraitser syndrome	Baraitser Syndrome	CLARK-BARAITSER SYNDROME
OMIM:300604	Premature Ovarian Failure 2b	POF2B	PREMATURE OVARIAN FAILURE 2B; POF2B
OMIM:300605	Retinitis Pigmentosa 34	RETINITIS PIGMENTOSA 34; RP34	RP34
OMIM:300607	Hyperekplexia - epilepsy	EIEE8	EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 8; EIEE8	Hyperekplexia and Epilepsy
OMIM:300612	Brooks-Wisniewski-Brown Syndrome	BROOKS-WISNIEWSKI-BROWN SYNDROME	Mental Retardation, X-Linked, Syndromic, Brooks-Wisniewski-Brown Type
OMIM:300613	Myopia 13	MYOPIA 13, X-LINKED; MYP13	MYP13
OMIM:300614	Deafness, X-Linked 5	Auditory Neuropathy, X-Linked, 1, With Peripheral Sensory Neuropathy	DEAFNESS, X-LINKED 5; DFNX5	DFNX5
OMIM:300615	Brunner Syndrome	BRUNNER SYNDROME
OMIM:300619	Cataracts, ataxia, short stature, and mental retardation	CATARACT, ATAXIA, SHORT STATURE, AND MENTAL RETARDATION	Casm Syndrome
OMIM:300622	Tn Syndrome	Galactosyltransferase Deficiency	TN POLYAGGLUTINATION SYNDROME; TNPS	TNPS
OMIM:300623	fragile X-associated tremor/ataxia syndrome	FRAGILE X TREMOR/ATAXIA SYNDROME; FXTAS	FXTAS	FXTAS syndrome
OMIM:300624	Primary Ovarian Insufficiency, Fragile X-Associated	FRAGILE X MENTAL RETARDATION SYNDROME	Fragile 10 Premature Ovarian Failure	Fragile 10 Syndrome	Marker 10 Syndrome	Martin-Bell Syndrome	Mental Retardation, X-Linked, Associated With Marxq28	Primary Ovarian Insufficiency, Fragile X-Associated	X-Linked Mental Retardation and Macroorchidism
OMIM:300633	Hypospadias 1, X-Linked	HYPOSPADIAS 1, X-LINKED; HYSP1	HYSP1
OMIM:300635	Lymphoproliferative Syndrome, X-Linked, 2	LYMPHOPROLIFERATIVE SYNDROME, X-LINKED, 2; XLP2	XLP2	Xiap Deficiency
OMIM:300636	Atypical Mycobacteriosis, Familial, X-Linked 1	Atypical Mycobacteriosis, Familial, X-Linked 1	IMD33	IMMUNODEFICIENCY 33; IMD33	Immunodeficiency 33, Mycobacteriosis, X-Linked
OMIM:300640	Invasive Pneumococcal Disease, Recurrent Isolated, 2	INVASIVE PNEUMOCOCCAL DISEASE, RECURRENT ISOLATED, 2; IPD2	IPD2
OMIM:300643	Rolandic Epilepsy, Mental Retardation, and Speech Dyspraxia, X-Linked	RESDX	ROLANDIC EPILEPSY, MENTAL RETARDATION, AND SPEECH DYSPRAXIA, X-LINKED; RESDX
OMIM:300645	Atypical Mycobacteriosis, Familial, X-Linked 2	Atypical Mycobacteriosis, Familial, X-Linked 2	IMD34	IMMUNODEFICIENCY 34; IMD34	Immunodeficiency 34, Mycobacteriosis, X-Linked
OMIM:300650	Ocular albinism with late-onset sensorineural deafness	ALBINISM, OCULAR, WITH LATE-ONSET SENSORINEURAL DEAFNESS; OASD	Deafness and Ocular Albinism	OASD	Ocular Albinism With Sensorineural Deafness
OMIM:300652	Angioma serpiginosum, X-linked	ANGIOMA SERPIGINOSUM, X-LINKED
OMIM:300653	Phosphoglycerate Kinase 1 Deficiency	PHOSPHOGLYCERATE KINASE 1 DEFICIENCY	Pgk1 Deficiency
OMIM:300659	Mental Retardation, X-Linked 93	MENTAL RETARDATION, X-LINKED 93; MRX93	MRX93	Mental Retardation, X-Linked, With Macrocephaly
OMIM:300660	Leukoencephalopathy - metaphyseal chondrodysplasia	LEUKOENCEPHALOPATHY WITH METAPHYSEAL CHONDRODYSPLASIA; LKMCD	LKMCD
OMIM:300661	Phosphoribosylpyrophosphate synthetase superactivity	Gout, Prps-Related	PHOSPHORIBOSYLPYROPHOSPHATE SYNTHETASE SUPERACTIVITY	Prps1 Superactivity
OMIM:300672	Epileptic Encephalopathy, Early Infantile, 2	EIEE2	EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 2; EIEE2	Infantile Spasm Syndrome, X-Linked 2
OMIM:300673	Encephalopathy, Neonatal Severe, Due To Mecp2 Mutations	ENCEPHALOPATHY, NEONATAL SEVERE, DUE TO MECP2 MUTATIONS
OMIM:300676	Mental Retardation, X-Linked, Syndromic 14	MENTAL RETARDATION, X-LINKED, SYNDROMIC 14; MRXS14	MRXS14
OMIM:300679	Chromosome Xp21 Deletion Syndrome	CHROMOSOME Xp21 DELETION SYNDROME	Complex Glycerol Kinase Deficiency
OMIM:300695	Scapuloperoneal Myopathy, X-Linked Dominant	SCAPULOPERONEAL MYOPATHY, X-LINKED DOMINANT; SPM	SPM	Scapuloperoneal Myopathy, Fhl1-Related
OMIM:300696	Myopathy, X-Linked, With Postural Muscle Atrophy	Emery-Dreifuss Muscular Dystrophy 6, X-Linked	MYOPATHY, X-LINKED, WITH POSTURAL MUSCLE ATROPHY; XMPMA	XMPMA
OMIM:300699	Mental Retardation, X-Linked 94	MENTAL RETARDATION, X-LINKED, SYNDROMIC, WU TYPE; MRXSW	MRXSW	Mental Retardation, X-Linked 94	Mental Retardation, X-Linked, Syndromic 29
OMIM:300700	Albinism-deafness syndrome	ADFN	ALBINISM-DEAFNESS SYNDROME; ADFN	Alds
OMIM:300703	Spinocerebellar Ataxia, X-Linked 5	SCAX5	SPINOCEREBELLAR ATAXIA, X-LINKED 5; SCAX5
OMIM:300704	Prostate Cancer, Hereditary, X-Linked 2	HPCX2	PROSTATE CANCER, HEREDITARY, X-LINKED 2; HPCX2
OMIM:300705	Mental Retardation, X-Linked 31	CHROMOSOME Xp11.22 DUPLICATION SYNDROME	Mental Retardation, X-Linked 17	Mental Retardation, X-Linked 31
OMIM:300706	Mental Retardation, X-Linked, Syndromic, Turner Type	MENTAL RETARDATION, X-LINKED, SYNDROMIC, TURNER TYPE; MRXST	MRXST	Mental Retardation and Macrocephaly Syndrome
OMIM:300707	Toe Syndactyly, Telecanthus, and Anogenital and Renal Malformations	STAR	Star Syndrome	Syndactyly With Renal and Anogenital Malformations	TOE SYNDACTYLY, TELECANTHUS, AND ANOGENITAL AND RENAL MALFORMATIONS; STAR
OMIM:300709	Mental Retardation, X-Linked, Syndromic 9	MENTAL RETARDATION, X-LINKED, SYNDROMIC 9; MRXS9	MRXS9
OMIM:300710	Alopecia, Androgenetic, 2	AGA2	ALOPECIA, ANDROGENETIC, 2; AGA2
OMIM:300711	Pyloric Stenosis, Infantile Hypertrophic, 4	IHPS4	PYLORIC STENOSIS, INFANTILE HYPERTROPHIC, 4; IHPS4
OMIM:300712	Craniofacioskeletal Syndrome	CRANIOFACIOSKELETAL SYNDROME
OMIM:300716	Mental Retardation, X-Linked 95	MENTAL RETARDATION, X-LINKED 95; MRX95	MRX95
OMIM:300717	Myopathy, Reducing Body, X-Linked, Early-Onset, Severe	MYOPATHY, REDUCING BODY, X-LINKED, EARLY-ONSET, SEVERE
OMIM:300718	Myopathy, Reducing Body, X-Linked, Childhood-Onset	MYOPATHY, REDUCING BODY, X-LINKED, CHILDHOOD-ONSET
OMIM:300719	Deafness, Cataract, Retinitis Pigmentosa, And Sperm Abnormalities	DEAFNESS, CATARACT, RETINITIS PIGMENTOSA, AND SPERM ABNORMALITIES
OMIM:300749	Mental Retardation And Microcephaly With Pontine And Cerebellar Hypoplasia	MENTAL RETARDATION AND MICROCEPHALY WITH PONTINE AND CEREBELLAR HYPOPLASIA; MICPCH	MICPCH	Mental Retardation, X-Linked, Syndromic, Najm Type	Micpch Syndrome
OMIM:300750	X-linked spastic paraplegia type 34	SPASTIC PARAPLEGIA 34, X-LINKED; SPG34	SPG34
OMIM:300751	X-linked sideroblastic anemia	ANEMIA, SIDEROBLASTIC, X-LINKED; XLSA	Anemia, Hereditary Sideroblastic	Anemia, Hypochromic	Hereditary Iron-Loading Anemia	XLSA
OMIM:300752	Protoporphyria, Erythropoietic, X-Linked Dominant	Erythrohepatic Protoporphyria, X-Linked	PROTOPORPHYRIA, ERYTHROPOIETIC, X-LINKED; XLEPP	Protoporphyria, Erythropoietic, X-Linked Dominant	XLEPP
OMIM:300755	Bruton-type agammaglobulinemia	AGAMMAGLOBULINEMIA, X-LINKED; XLA	Agammaglobulinemia, X-Linked, Type 1	BTK deficiency	Bruton agammaglobulinemia tyrosine kinase deficiency	Bruton's Sex-Linked Agammaglobulinemia	Bruton's agammaglobulinaemia	Bruton's type agammaglobulinemia	Bruton-Type Agammaglobulinemia	Hypogammaglobulinemia, X-Linked	Immunodeficiency 1	X-linked agammaglobulinemia (disorder)	XLA
OMIM:300756	Alzheimer Disease 16	AD16	ALZHEIMER DISEASE 16; AD16
OMIM:300758	Hypospadias 2, X-Linked	HYPOSPADIAS 2, X-LINKED; HYSP2	HYSP2
OMIM:300770	Surfactant Metabolism Dysfunction, Pulmonary, 4	Csf2Ra Deficiency	Pap Due to Csf2Ra Deficiency	Pulmonary Alveolar Proteinosis, Congenital, 4	SMDP4	SURFACTANT METABOLISM DYSFUNCTION, PULMONARY, 4; SMDP4
OMIM:300778	Lisch epithelial corneal dystrophy	Band-Shaped and Whorled Microcystic Corneal Epithelial Dystrophy	CORNEAL DYSTROPHY, LISCH EPITHELIAL; LECD	LECD	Lisch Epithelial Corneal Dystrophy
OMIM:300779	X-linked endothelial corneal dystrophy	CORNEAL DYSTROPHY, ENDOTHELIAL, X-LINKED; XECD	Endothelial Corneal Dystrophy, X-Linked	XECD
OMIM:300799	Mental Retardation, X-Linked, Syndromic, Raymond Type	MENTAL RETARDATION, X-LINKED, SYNDROMIC, RAYMOND TYPE; MRXSR	MRXSR
OMIM:300801	Chromosome Xp11.23-P11.22 Duplication Syndrome	CHROMOSOME Xp11.23-p11.22 DUPLICATION SYNDROME
OMIM:300802	Mental Retardation, X-Linked 96	MENTAL RETARDATION, X-LINKED 96; MRX96	MRX96
OMIM:300803	Mental Retardation, X-Linked, Znf711-Related	MENTAL RETARDATION, X-LINKED 97; MRX97	MRX97	Mrxz
OMIM:300804	Joubert Syndrome 10	JBTS10	JOUBERT SYNDROME 10; JBTS10
OMIM:300807	Thrombophilia, X-Linked, Due To Factor Ix Defect	Deep Venous Thrombosis, Protection Against	THPH8	THROMBOPHILIA, X-LINKED, DUE TO FACTOR IX DEFECT; THPH8
OMIM:300809	Systemic Lupus Erythematosus, Susceptibility To, 15	SLEB15	SYSTEMIC LUPUS ERYTHEMATOSUS, SUSCEPTIBILITY TO, 15; SLEB15
OMIM:300813	Sarcoma, Synovial	SARCOMA, SYNOVIAL
OMIM:300814	Nystagmus 6, Congenital, X-Linked	NYS6	NYSTAGMUS 6, CONGENITAL, X-LINKED; NYS6
OMIM:300815	Chromosome Xq28 Duplication Syndrome	CHROMOSOME Xq28 DUPLICATION SYNDROME
OMIM:300816	Combined Oxidative Phosphorylation Deficiency 6	COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 6; COXPD6	COXPD6	Encephalomyopathy, Mitochondrial, X-Linked
OMIM:300818	Paroxysmal Nocturnal Hemoglobinuria 1	PAROXYSMAL NOCTURNAL HEMOGLOBINURIA 1; PNH1	PNH1
OMIM:300829	Cardiomyopathy, fatal fetal, due to myocardial calcification	CARDIOMYOPATHY, FATAL FETAL, DUE TO MYOCARDIAL CALCIFICATION
OMIM:300830	Chromosome Xp22 Deletion Syndrome	Autism, Susceptibility To, X-Linked 4	CHROMOSOME Xp22 DELETION SYNDROME
OMIM:300831	CK syndrome	CK SYNDROME	Mental Retardation, X-Linked, With Thin Body Habitus and Cortical Malformation
OMIM:300833	46,Xx Sex Reversal 3	46,XX SEX REVERSAL 3; SRXX3	46,Xx Sex Reversal, Sox3-Related	Chromosome Xq26 Deletion Syndrome	Chromosome Xq26 Duplication Syndrome	SRXX3
OMIM:300834	Macular Degeneration, X-Linked Atrophic	MACULAR DEGENERATION, X-LINKED ATROPHIC
OMIM:300835	Anemia, X-Linked, With or Without Neutropenia And/Or Platelet Abnormalities	ANEMIA, X-LINKED, WITH OR WITHOUT NEUTROPENIA AND/OR PLATELET ABNORMALITIES; XLANP	XLANP
OMIM:300842	McLeod neuroacanthocytosis syndrome	MCLDS	MCLEOD SYNDROME; MCLDS	Mcleod Phenotype	Mcleod Syndrome With Chronic Granulomatous Disease	Neuroacanthocytosis, Mcleod Type
OMIM:300843	Bornholm Eye Disease	BED	BORNHOLM EYE DISEASE; BED	Myopia, High, With Nonprogressive Cone Dysfunction
OMIM:300844	Mental Retardation, X-Linked 19	MENTAL RETARDATION, X-LINKED 19; MRX19	MRX19
OMIM:300845	Moyamoya Disease 4 With Short Stature, Hypergonadotropic Hypogonadism, and Facial Dysmorphism	Chromosome Xq28 Deletion Syndrome, 3.4-Kb	MOYAMOYA DISEASE 4 WITH SHORT STATURE, HYPERGONADOTROPIC HYPOGONADISM, AND FACIAL DYSMORPHISM; MYMY4	MYMY4	Syndromic Moyamoya Disease
OMIM:300847	Autism, Susceptibility To, X-Linked 5	AUTISM, SUSCEPTIBILITY TO, X-LINKED 5; AUTSX5	AUTSX5
OMIM:300848	Mental Retardation, X-Linked 89	MENTAL RETARDATION, X-LINKED 89; MRX89	MRX89
OMIM:300849	Mental Retardation, X-Linked 41	MENTAL RETARDATION, X-LINKED 41; MRX41	MRX41	Mental Retardation, X-Linked 48
OMIM:300850	Mental Retardation, X-Linked 90	MENTAL RETARDATION, X-LINKED 90; MRX90	MRX90
OMIM:300851	Mental Retardation, X-Linked 92	MENTAL RETARDATION, X-LINKED 92; MRX92	MRX92
OMIM:300852	Mental Retardation, X-Linked 88	MENTAL RETARDATION, X-LINKED 88; MRX88	MRX88
OMIM:300853	X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection and neoplasia	IMMUNODEFICIENCY, X-LINKED, WITH MAGNESIUM DEFECT, EPSTEIN-BARR VIRUS INFECTION, AND NEOPLASIA; XMEN	XMEN
OMIM:300854	Renal Cell Carcinoma, Xp11-Associated	RCCX1	RENAL CELL CARCINOMA, Xp11-ASSOCIATED; RCCX1
OMIM:300855	Ogden syndrome	N-Terminal Acetyltransferase Deficiency	N-alpha-acetyltransferase	N-terminal acetyltransferase deficiency	OGDEN SYNDROME; OGDNS	OGDNS	X-linked Malformation and Infantile Lethality Syndrome
OMIM:300856	Hypospadias 4, X-Linked, Susceptibility to	HYPOSPADIAS 4, X-LINKED, SUSCEPTIBILITY TO; HYSP4	HYSP4
OMIM:300857	amyotrophic lateral sclerosis type 15	ALS15	AMYOTROPHIC LATERAL SCLEROSIS 15 WITH OR WITHOUT FRONTOTEMPORAL DEMENTIA; ALS15	amyotrophic lateral sclerosis 15	amyotrophic lateral sclerosis 15, with or without frontotemporal dementia
OMIM:300858	Mental Retardation, X-Linked, Syndromic 17	MENTAL RETARDATION, X-LINKED, SYNDROMIC 17; MRXS17	MRXS17	Mental Retardation, X-Linked, With Alacrima and Achalasia
OMIM:300860	Mental Retardation, X-Linked, Syndromic, Nascimento Type	MENTAL RETARDATION, X-LINKED, SYNDROMIC, NASCIMENTO TYPE; MRXSN	MRXSN	Mental Retardation, X-Linked, Syndromic 30
OMIM:300861	Mental Retardation, X-Linked, Syndromic, Chudley-Schwartz Type	MENTAL RETARDATION, X-LINKED, SYNDROMIC, CHUDLEY-SCHWARTZ TYPE; MRXSCS	MRXSCS	Mental Retardation, X-Linked, With Seizures, Hypogammaglobulinemia, and Gait Disturbance
OMIM:300863	Chondrodysplasia With Platyspondyly, Distinctive Brachydactyly, Hydrocephaly, and Microphthalmia	CHONDRODYSPLASIA WITH PLATYSPONDYLY, DISTINCTIVE BRACHYDACTYLY, HYDROCEPHALY, AND MICROPHTHALMIA
OMIM:300864	Cerebral-Cerebellar-Coloboma Syndrome, X-Linked	CEREBRAL-CEREBELLAR-COLOBOMA SYNDROME, X-LINKED
OMIM:300867	Kabuki Syndrome 2	KABUK2	KABUKI SYNDROME 2; KABUK2
OMIM:300868	Multiple congenital anomalies-hypotonia-seizures syndrome type 2	Epileptic Encephalopathy, Early Infantile, 20	MCAHS2	MULTIPLE CONGENITAL ANOMALIES-HYPOTONIA-SEIZURES SYNDROME 2; MCAHS2
OMIM:300869	Chromosome Xq27.3-Q28 Duplication Syndrome	CHROMOSOME Xq27.3-q28 DUPLICATION SYNDROME
OMIM:300870	Aneurysm, Intracranial Berry, 5	ANEURYSM, INTRACRANIAL BERRY, 5; ANIB5	ANIB5
OMIM:300872	Epsilon-Trimethyllysine Hydroxylase Deficiency	Autism, Susceptibility To, X-Linked 6	EPSILON-TRIMETHYLLYSINE HYDROXYLASE DEFICIENCY; TMLHED	TMLHED
OMIM:300881	Baratela-Scott Syndrome	BARATELA-SCOTT SYNDROME
OMIM:300882	Cornelia De Lange Syndrome 5	CDLS5	CORNELIA DE LANGE SYNDROME 5; CDLS5
OMIM:300884	Congenital Disorder of Glycosylation, Type Is	CDG1S	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Is; CDG1S	Cdg Is
OMIM:300886	Mental Retardation, X-Linked, Syndromic 32	MENTAL RETARDATION, X-LINKED, SYNDROMIC 32; MRXS32	MRXS32
OMIM:300887	Linear Skin Defects With Multiple Congenital Anomalies 2	Aplasia Cutis Congenita, Reticulolinear, With Microcephaly, Facial Dysmorphism, and Other Congenital Anomalies	LINEAR SKIN DEFECTS WITH MULTIPLE CONGENITAL ANOMALIES 2; LSDMCA2	LSDMCA2
OMIM:300888	Hypothyroidism, Central, and Testicular Enlargement	CHTE	HYPOTHYROIDISM, CENTRAL, AND TESTICULAR ENLARGEMENT; CHTE
OMIM:300894	Beta-propeller protein-associated neurodegeneration	Beta-Propeller Protein-Associated Neurodegeneration	NBIA5	NEURODEGENERATION WITH BRAIN IRON ACCUMULATION 5; NBIA5	Static Encephalopathy of Childhood With Neurodegeneration 1N Adulthood
OMIM:300895	Ohdo Syndrome, X-Linked	Blepharophimosis-Mental Retardation Syndrome, Maat-Kievit-Brunner Type	OHDO SYNDROME, X-LINKED; OHDOX	OHDOX
OMIM:300896	Congenital Disorder of Glycosylation, Type Iim	CDG2M	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIm; CDG2M	Cdg Iim	Epileptic Encephalopathy, Early Infantile, 22
OMIM:300905	Charcot-Marie-Tooth Disease, X-Linked Dominant, 6	CHARCOT-MARIE-TOOTH DISEASE, X-LINKED DOMINANT, 6; CMTX6	CMTX6	Charcot-Marie-Tooth Neuropathy, X-Linked Dominant, 6
OMIM:300908	Anemia, Nonspherocytic Hemolytic, Due To G6pd Deficiency	ANEMIA, NONSPHEROCYTIC HEMOLYTIC, DUE TO G6PD DEFICIENCY
OMIM:300909	Angioedema Induced by Ace Inhibitors, Susceptibility to	AEACEI	ANGIOEDEMA INDUCED BY ACE INHIBITORS, SUSCEPTIBILITY TO; AEACEI
OMIM:300911	X-linked parkinsonism-spasticity syndrome	PARKINSONISM WITH SPASTICITY, X-LINKED; XPDS	XPDS
OMIM:300912	Mental Retardation, X-Linked 98	MENTAL RETARDATION, X-LINKED 98; MRX98	MRX98
OMIM:300914	Deafness, X-Linked 6	DEAFNESS, X-LINKED 6; DFNX6	DFNX6
OMIM:300915	Microphthalmia, Syndromic 13	Colobomatous Microphthalmia With Microcephaly, Short Stature, and Psychomotor Retardation	MCOPS13	MICROPHTHALMIA, SYNDROMIC 13; MCOPS13	Maine Microphthalmos
OMIM:300918	Palmoplantar Keratoderma, Mutilating, With Periorificial Keratotic Plaques, X-Linked	Olmsted Syndrome, X-Linked	PALMOPLANTAR KERATODERMA, MUTILATING, WITH PERIORIFICIAL KERATOTIC PLAQUES, X-LINKED
OMIM:300919	Mental Retardation, X-Linked 99	MENTAL RETARDATION, X-LINKED 99; MRX99	MRX99
OMIM:300923	Mental Retardation, X-Linked 100	MENTAL RETARDATION, X-LINKED 100; MRX100	MRX100
OMIM:300928	Mental Retardation, X-Linked 101	MENTAL RETARDATION, X-LINKED 101; MRX101	MRX101
OMIM:300934	Congenital Disorder of Glycosylation, Type Iy	CDG1Y	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Iy; CDG1Y	Cdg 1Y
OMIM:300942	Chromosome Xq26.3 Duplication Syndrome	CHROMOSOME Xq26.3 DUPLICATION SYNDROME	Chromosome Xq26 Microduplication Syndrome	X-Linked Acrogigantism
OMIM:300943	Pituitary Adenoma, Growth Hormone-Secreting, 2	Acromegaly Due to Pituitary Adenoma 2	Acromegaly, X-Linked	PAGH2	PITUITARY ADENOMA, GROWTH HORMONE-SECRETING, 2; PAGH2
OMIM:300946	Diamond-Blackfan Anemia 14 With Mandibulofacial Dysostosis	DBA14	DIAMOND-BLACKFAN ANEMIA 14 WITH MANDIBULOFACIAL DYSOSTOSIS; DBA14
OMIM:300952	Linear Skin Defects With Multiple Congenital Anomalies 3	LINEAR SKIN DEFECTS WITH MULTIPLE CONGENITAL ANOMALIES 3; LSDMCA3	LSDMCA3	Linear Skin Defects With Cardiomyopathy and Other Congenital Anomalies
OMIM:300953	Trichothiodystrophy 5, Nonphotosensitive	TRICHOTHIODYSTROPHY 5, NONPHOTOSENSITIVE; TTD5	TTD5
OMIM:301000	Wiskott-Aldrich Syndrome	Aldrich Syndrome	Eczema-Thrombocytopenia-Immunodeficiency Syndrome	Immunodeficiency 2	WAS	WISKOTT-ALDRICH SYNDROME; WAS	Wiskott-Aldrich Syndrome 1
OMIM:301040	ATR-X syndrome	ALPHA-THALASSEMIA/MENTAL RETARDATION SYNDROME, X-LINKED; ATRX	ATRX	Alpha-Thalassemia/Mental Retardation Syndrome, Nondeletion Type	Atr, Nondeletion Type	Atr-X Syndrome
OMIM:301050	X-linked Alport syndrome	ALPORT SYNDROME, X-LINKED; ATS	ATS	Nephropathy and Deafness, X-Linked
OMIM:301200	Amelogenesis imperfecta, hypoplastic/hypomaturation, X-linked 1	AI1E	AMELOGENESIS IMPERFECTA, TYPE IE; AI1E	Amelogenesis Imperfecta, Hypomaturation Type, With Snow-Capped Teeth	Amelogenesis Imperfecta, Hypoplastic/Hypomaturation, X-Linked 1	Amelogenesis Imperfecta, X-Linked 1	Enamel Hypoplasia, X-Linked
